"id","district_id","name_uz","name_oz","name_ru"
"1522","135","Limonchi","Лимончи","Лимончи"
"1523","135","Mehnatobod","Меҳнатобод","Меҳнатобод"
"1524","135","Mustaqillik","Мустақиллик","Мустақиллик"
"1525","135","Namuna","Намуна","Намуна"
"1526","135","Pattakesar","Паттакесар","Паттакесар"
"1527","135","Paxtaobod","Пахтаобод","Пахтаобод"
"1528","135","Tajribakor","Тажрибакор","Тажрибакор"
"1529","135","Uchqizil","Учқизил","Учқизил"
"1530","135","Uchqizil","Учқизил","Учқизил"
"1531","135","Chegarachi","Чегарачи","Чегарачи"
"1532","135","Yangiariq","Янгиариқ","Янгиариқ"
"1533","136","Bobotog‘","Боботоғ","Боботоғ"
"1534","136","Jonchekka","Жончекка","Жончекка"
"1535","136","Jonchekka","Жончекка","Жончекка"
"1536","136","Qarashiq","Қарашиқ","Қарашиқ"
"1537","136","Malandiyon","Маландиён","Маландиён"
"1538","136","Mehnat","Меҳнат","Меҳнат"
"1539","136","Oq Ostona","Оқ Остона","Оқ Остона"
"1540","136","Telpakchinor","Телпакчинор","Телпакчинор"
"1541","136","Uzun","Узун","Узун"
"1542","136","Uzun","Узун","Узун"
"1543","136","Ulanqul","Уланқул","Уланқул"
"1544","136","Fayzova","Файзова","Файзова"
"1545","136","Xonjiza","Хонжиза","Хонжиза"
"1546","136","Chinor","Чинор","Чинор"
"1547","136","Yangi kuch","Янги куч","Янги куч"
"1548","136","Yangi ro‘zg‘or","Янги рўзғор","Янги рўзғор"
"1549","137","Bo‘ston","Бўстон","Бўстон"
"1550","137","Zarabog‘","Зарабоғ","Зарабоғ"
"1551","137","Kilkon","Килкон","Килкон"
"1552","137","Ko‘hitang","Кўҳитанг","Кўҳитанг"
"1553","137","Navbog‘","Навбоғ","Навбоғ"
"1554","137","Oqqo‘rg‘on","Оққўрғон","Оққўрғон"
"1555","137","Paxtaobod","Пахтаобод","Пахтаобод"
"1556","137","Rabatak","Рабатак","Рабатак"
"1557","137","Sariqamish","Сариқамиш","Сариқамиш"
"1558","137","Sariqamish","Сариқамиш","Сариқамиш"
"1559","137","Seplon","Сеплон","Сеплон"
"1560","137","Talloshqon","Таллошқон","Таллошқон"
"1561","137","Chinobod","Чинобод","Чинобод"
"1562","137","Cho‘yinchi","Чўйинчи","Чўйинчи"
"1563","137","Sherobod","Шеробод","Шеробод"
"1564","137","Yangiariq","Янгиариқ","Янгиариқ"
"1565","137","Yangiturmush","Янгитурмуш","Янгитурмуш"
"1566","138","Alpomish","Алпомиш","Алпомиш"
"1567","138","Baxtlitepa","Бахтлитепа","Бахтлитепа"
"1568","138","G‘armaqo‘rg‘on","Ғармақўрғон","Ғармақўрғон"
"1569","138","Dalvarzin","Далварзин","Далварзин"
"1570","138","Jaloir","Жалоир","Жалоир"
"1571","138","Jarqishloq","Жарқишлоқ","Жарқишлоқ"
"1572","138","Joyilma","Жойилма","Жойилма"
"1573","138","Karvon","Карвон","Карвон"
"1574","138","Kattasovur","Каттасовур","Каттасовур"
"1575","138","Qo‘ldosh","Қўлдош","Қўлдош"
"1576","138","Qo‘shtegirmon","Қўштегирмон","Қўштегирмон"
"1577","138","Savur","Савур","Савур"
"1578","138","Sohibkor","Соҳибкор","Соҳибкор"
"1579","138","To‘la","Тўла","Тўла"
"1580","138","Xushchekka","Хушчекка","Хушчекка"
"1581","138","Sho‘rchi","Шўрчи","Шўрчи"
"1582","138","Sho‘rchi","Шўрчи","Шўрчи"
"1583","138","Elbayon","Элбаён","Элбаён"
"1584","138","Elobod","Элобод","Элобод"
"1585","138","Yalti","Ялти","Ялти"
"1586","138","Yangibozor","Янгибозор","Янгибозор"
"1587","139","Bekat","Бекат","Бекат"
"1588","139","Boyovut","Боёвут","Боёвут"
"1589","139","Boyovut","Боёвут","Боёвут"
"1590","139","Buyuk yurt","Буюк юрт","Буюк юрт"
"1591","139","G‘allakor","Ғаллакор","Ғаллакор"
"1592","139","Darvazakir","Дарвазакир","Дарвазакир"
"1593","139","Dehqonobod","Деҳқонобод","Деҳқонобод"
"1594","139","Do‘stlik","Дўстлик","Дўстлик"
"1595","139","Do‘stlik","Дўстлик","Дўстлик"
"1596","139","Laylakko‘l","Лайлаккўл","Лайлаккўл"
"1597","139","Madaniyat","Маданият","Маданият"
"1598","139","Markaz","Марказ","Марказ"
"1599","139","Mingchinor","Мингчинор","Мингчинор"
"1600","139","Olmazor","Олмазор","Олмазор"
"1601","139","Tabarruk","Табаррук","Табаррук"
"1602","139","Tinchlik","Тинчлик","Тинчлик"
"1603","141","Bahor","Баҳор","Баҳор"
"1604","141","Do'stlik","Дўстлик","Дўстлик"
"1605","141","Ulug'obod","Улуғобод","Улуғобод"
"1606","140","Beshbuloq","Бешбулоқ","Бешбулоқ"
"1607","140","Beshbuloq","Бешбулоқ","Бешбулоқ"
"1608","140","Dehqonobod","Деҳқонобод","Деҳқонобод"
"1609","140","Zarbdor","Зарбдор","Зарбдор"
"1610","140","Kunchi","Кунчи","Кунчи"
"1611","140","Oltin O‘rda","Олтин Ўрда","Олтин Ўрда"
"1612","140","Oltintepa","Олтинтепа","Олтинтепа"
"1613","140","Soyibobod","Сойибобод","Сойибобод"
"1614","140","Soxilobod","Сохилобод","Сохилобод"
"1615","140","Ulug‘bek","Улуғбек","Улуғбек"
"1616","140","Xalqako‘l","Халқакўл","Халқакўл"
"1617","140","Xumo","Хумо","Хумо"
"1618","140","Hulkar","Ҳулкар","Ҳулкар"
"1619","140","Chortoq","Чортоқ","Чортоқ"
"1620","142","Bahoriston","Баҳористон","Баҳористон"
"1621","142","Birlashgan","Бирлашган","Бирлашган"
"1622","142","Yo‘ldoshobod","Йўлдошобод","Йўлдошобод"
"1623","142","Mehnatobod","Меҳнатобод","Меҳнатобод"
"1624","142","Mirzacho‘l","Мирзачўл","Мирзачўл"
"1625","142","Navbahor","Навбаҳор","Навбаҳор"
"1626","142","Navro‘z","Наврўз","Наврўз"
"1627","142","Nurafshon","Нурафшон","Нурафшон"
"1628","142","Oqoltin","Оқолтин","Оқолтин"
"1629","142","Oqoltin","Оқолтин","Оқолтин"
"1630","142","Toshkent","Тошкент","Тошкент"
"1631","143","Andijon","Андижон","Андижон"
"1632","143","Ahillik","Аҳиллик","Аҳиллик"
"1633","143","Bo‘ston","Бўстон","Бўстон"
"1634","143","Sardoba","Сардоба","Сардоба"
"1635","143","Farg‘ona","Фарғона","Фарғона"
"1636","143","Shodlik","Шодлик","Шодлик"
"1637","144","Guliston","Гулистон","Гулистон"
"1638","144","Istiqlol","Истиқлол","Истиқлол"
"1639","144","Ittifak","Иттифак","Иттифак"
"1640","144","Nurota","Нурота","Нурота"
"1641","144","Paxtakon","Пахтакон","Пахтакон"
"1642","144","Sayxun","Сайхун","Сайхун"
"1643","144","Sohil","Соҳил","Соҳил"
"1644","144","O‘zbekiston","Ўзбекистон","Ўзбекистон"
"1645","144","Sho‘ro‘zak","Шўрўзак","Шўрўзак"
"1646","144","Sho‘ro‘zak","Шўрўзак","Шўрўзак"
"1647","144","Yangi hayot","Янги ҳаёт","Янги ҳаёт"
"1648","145","Gulzor","Гулзор","Гулзор"
"1649","145","Guliston","Гулистон","Гулистон"
"1650","145","Qo‘rg‘ontepa","Қўрғонтепа","Қўрғонтепа"
"1651","145","Paxtaobod","Пахтаобод","Пахтаобод"
"1652","145","Cho‘lQuvar","ЧўлҚувар","ЧўлҚувар"
"1653","145","Yangiqishloq","Янгиқишлоқ","Янгиқишлоқ"
"1654","145","Yangiobod","Янгиобод","Янгиобод"
"1655","146","Baxt","Бахт","Бахт"
"1656","146","J.Mamanov","Ж.Маманов","Ж.Маманов"
"1657","146","Ziyokor","Зиёкор","Зиёкор"
"1658","146","Quyosh","Қуёш","Қуёш"
"1659","146","Malik","Малик","Малик"
"1660","146","Malik","Малик","Малик"
"1661","146","Oydin","Ойдин","Ойдин"
"1662","146","Paxtazor","Пахтазор","Пахтазор"
"1663","146","Sirdaryo","Сирдарё","Сирдарё"
"1664","146","Sirdaryo","Сирдарё","Сирдарё"
"1665","146","Turon","Турон","Турон"
"1666","146","Xaqiqat","Хақиқат","Хақиқат"
"1667","146","Xalqobod","Халқобод","Халқобод"
"1668","146","Cho‘lto‘qay","Чўлтўқай","Чўлтўқай"
"1669","146","Sholikor","Шоликор","Шоликор"
"1670","147","Binokor","Бинокор","Бинокор"
"1671","147","Gulbahor","Гулбаҳор","Гулбаҳор"
"1672","147","Gulbahor","Гулбаҳор","Гулбаҳор"
"1673","147","Zafarobod","Зафаробод","Зафаробод"
"1674","147","Qahramon","Қаҳрамон","Қаҳрамон"
"1675","147","Paxtakor","Пахтакор","Пахтакор"
"1676","147","Soxibkor","Сохибкор","Сохибкор"
"1677","147","Turkiston","Туркистон","Туркистон"
"1678","147","Farxod","Фарход","Фарход"
"1679","147","Xovos","Ховос","Ховос"
"1680","147","Xovotog‘","Ховотоғ","Ховотоғ"
"1681","147","Xusnobod","Хуснобод","Хуснобод"
"1682","147","Chamanzor","Чаманзор","Чаманзор"
"1683","199","Ulug'bek","Улуғбек","Улугбек"
"1684","150","Krasnogorsk","Красногорск","Красногорск"
"1685","150","Nurobod","Нуробод","Нуробод"
"1686","150","Yangiobod","Янгиобод","Янгиобод"
"1687","151","Bahoriston","Баҳористон","Баҳористон"
"1688","151","Bekobod","Бекобод","Бекобод"
"1689","151","Bobur","Бобур","Бобур"
"1690","151","Gulzor","Гулзор","Гулзор"
"1691","151","Guliston","Гулистон","Гулистон"
"1692","151","Dalvarzin","Далварзин","Далварзин"
"1693","151","Jumabozor","Жумабозор","Жумабозор"
"1694","151","Zafar","Зафар","Зафар"
"1695","151","Ko‘rkam","Кўркам","Кўркам"
"1696","151","Qiyot","Қиёт","Қиёт"
"1697","151","Madaniyat","Маданият","Маданият"
"1698","151","Mehnatobod","Меҳнатобод","Меҳнатобод"
"1699","151","Mo‘yinqum","Мўйинқум","Мўйинқум"
"1700","151","Xos","Хос","Хос"
"1701","151","Chanoq","Чаноқ","Чаноқ"
"1702","151","Yangi hayot","Янги ҳаёт","Янги ҳаёт"
"1703","151","Yangiqo‘rg‘on","Янгиқўрғон","Янгиқўрғон"
"1704","153","Bo‘ka","Бўка","Бўка"
"1705","153","Iftixor","Ифтихор","Ифтихор"
"1706","153","Ko‘korol","Кўкорол","Кўкорол"
"1707","153","Qoraqo‘yli","Қорақўйли","Қорақўйли"
"1708","153","Qo‘shtepa","Қўштепа","Қўштепа"
"1709","153","Namuna","Намуна","Намуна"
"1710","153","Rovot","Ровот","Ровот"
"1711","153","Turon","Турон","Турон"
"1712","153","Chig‘atoy","Чиғатой","Чиғатой"
"1713","154","Azadbash","Азадбаш","Азадбаш"
"1714","154","Bog‘iston","Боғистон","Боғистон"
"1715","154","Burchmullo","Бурчмулло","Бурчмулло"
"1716","154","Bo‘stonliq","Бўстонлиқ","Бўстонлиқ"
"1717","154","G‘azalkent","Ғазалкент","Ғазалкент"
"1718","154","G‘azalkent","Ғазалкент","Ғазалкент"
"1719","154","Dumaloq","Думалоқ","Думалоқ"
"1720","154","Iskandar","Искандар","Искандар"
"1721","154","Qoramanas","Қораманас","Қораманас"
"1722","154","Qoronqul","Қоронқул","Қоронқул"
"1723","154","Qurbonov nomli","Қурбонов номли","Қурбонов номли"
"1724","154","Qo‘shqo‘rg‘on","Қўшқўрғон","Қўшқўрғон"
"1725","154","Qo‘shqo‘rg‘on","Қўшқўрғон","Қўшқўрғон"
"1726","154","Nanay","Нанай","Нанай"
"1727","154","Pargos","Паргос","Паргос"
"1728","154","Pargos","Паргос","Паргос"
"1729","154","Pskom","Пском","Пском"
"1730","154","Sari qanli","Сари қанли","Сари қанли"
"1731","154","Sijjak","Сижжак","Сижжак"
"1732","154","Sobir Raximov","Собир Рахимов","Собир Рахимов"
"1733","154","Soyliq","Сойлиқ","Сойлиқ"
"1734","154","Soyliq","Сойлиқ","Сойлиқ"
"1735","154","Talpin","Талпин","Талпин"
"1736","154","Tulabe","Тулабе","Тулабе"
"1737","154","Uenqulsoy","Уенқулсой","Уенқулсой"
"1738","154","Xondoyliq","Хондойлиқ","Хондойлиқ"
"1739","154","Xo‘jakent","Хўжакент","Хўжакент"
"1740","154","Xo‘jakent","Хўжакент","Хўжакент"
"1741","154","Xumsan","Хумсан","Хумсан"
"1742","154","Xumsan","Хумсан","Хумсан"
"1743","154","Ho‘ja","Ҳўжа","Ҳўжа"
"1744","154","Chimboyliq","Чимбойлиқ","Чимбойлиқ"
"1745","154","Chimgan","Чимган","Чимган"
"1746","154","Chinor","Чинор","Чинор"
"1747","154","Chorvoq","Чорвоқ","Чорвоқ"
"1748","154","Yangi ovul","Янги овул","Янги овул"
"1749","155","Axmad Yassaviy","Ахмад Яссавий","Ахмад Яссавий"
"1750","155","Boz-su","Боз-су","Боз-су"
"1751","155","Daliguzar","Далигузар","Далигузар"
"1752","155","Zangiota","Зангиота","Зангиота"
"1753","155","Zangiota","Зангиота","Зангиота"
"1754","155","Qatortol","Қатортол","Қатортол"
"1755","155","Quyoshli","Қуёшли","Қуёшли"
"1756","155","Nazarbek","Назарбек","Назарбек"
"1757","155","Nazarbek","Назарбек","Назарбек"
"1758","155","Pastdarxon","Пастдархон","Пастдархон"
"1759","155","Tarnov","Тарнов","Тарнов"
"1760","155","Turkiston","Туркистон","Туркистон"
"1761","155","O‘zgarish","Ўзгариш","Ўзгариш"
"1762","155","Ulug‘bek","Улуғбек","Улуғбек"
"1763","155","O‘rtaovul","Ўртаовул","Ўртаовул"
"1764","155","Xonabod","Хонабод","Хонабод"
"1765","155","Honobod","Ҳонобод","Ҳонобод"
"1766","155","Chig‘atoy-Oqtepa","Чиғатой-Оқтепа","Чиғатой-Оқтепа"
"1767","155","Erkin","Эркин","Эркин"
"1768","155","Erkin","Эркин","Эркин"
"1769","155","Eshonguzar","Эшонгузар","Эшонгузар"
"1770","156","Alisherobod","Алишеробод","Алишеробод"
"1771","156","Argin","Аргин","Аргин"
"1772","156","Baytqo‘rg‘on","Байтқўрғон","Байтқўрғон"
"1773","156","Geofizika","Геофизика","Геофизика"
"1774","156","Do‘rmon","Дўрмон","Дўрмон"
"1775","156","Do‘rmon","Дўрмон","Дўрмон"
"1776","156","Yon-ariq","Ён-ариқ","Ён-ариқ"
"1777","156","Yoshlik","Ёшлик","Ёшлик"
"1778","156","Zafarobod","Зафаробод","Зафаробод"
"1779","156","Ko‘prik boshi","Кўприк боши","Кўприк боши"
"1780","156","Qibray","Қибрай","Қибрай"
"1781","156","Qipchoq","Қипчоқ","Қипчоқ"
"1782","156","Madaniyat","Маданият","Маданият"
"1783","156","Mustaqillik","Мустақиллик","Мустақиллик"
"1784","156","Nurafshon","Нурафшон","Нурафшон"
"1785","156","Oq-qovoq","Оқ-қовоқ","Оқ-қовоқ"
"1786","156","Salar","Салар","Салар"
"1787","156","TaraqQiyot","ТарақҚиёт","ТарақҚиёт"
"1788","156","Tuzel","Тузел","Тузел"
"1789","156","Uymaut","Уймаут","Уймаут"
"1790","156","Unqo‘rg‘on","Унқўрғон","Унқўрғон"
"1791","156","Unqo‘rg‘on-1","Унқўрғон-1","Унқўрғон-1"
"1792","156","O‘tkir","Ўткир","Ўткир"
"1793","156","X.Amirov","Х.Амиров","Х.Амиров"
"1794","156","Chinobod","Чинобод","Чинобод"
"1795","156","Yangiobod","Янгиобод","Янгиобод"
"1796","157","Gul","Гул","Гул"
"1797","157","Do‘stobod","Дўстобод","Дўстобод"
"1798","157","Ketmontepa","Кетмонтепа","Кетмонтепа"
"1799","157","Qo‘rg‘oncha","Қўрғонча","Қўрғонча"
"1800","157","Qo‘rg‘oncha","Қўрғонча","Қўрғонча"
"1801","157","Maydontol","Майдонтол","Майдонтол"
"1802","157","Maʼnaviyat","Маънавият","Маънавият"
"1803","157","Maʼrifat","Маърифат","Маърифат"
"1804","157","Paxtazor","Пахтазор","Пахтазор"
"1805","157","Toshloq","Тошлоқ","Тошлоқ"
"1806","157","Toshovul","Тошовул","Тошовул"
"1807","157","O‘zbekiston","Ўзбекистон","Ўзбекистон"
"1808","158","Achchi","Аччи","Аччи"
"1809","158","Do‘stlik","Дўстлик","Дўстлик"
"1810","158","Zarbdor","Зарбдор","Зарбдор"
"1811","158","Zafar","Зафар","Зафар"
"1812","158","Oytamg‘ali","Ойтамғали","Ойтамғали"
"1813","158","Oqqo‘rg‘on","Оққўрғон","Оққўрғон"
"1814","158","Oqqo‘rg‘on","Оққўрғон","Оққўрғон"
"1815","158","Olimkent","Олимкент","Олимкент"
"1816","158","Toshto‘g‘on","Тоштўғон","Тоштўғон"
"1817","158","Hamzaobod","Ҳамзаобод","Ҳамзаобод"
"1818","158","Shoxruxiya","Шохрухия","Шохрухия"
"1819","158","Eltamg‘ali","Элтамғали","Элтамғали"
"1820","158","Erkinlik","Эркинлик","Эркинлик"
"1821","160","Birlik","Бирлик","Бирлик"
"1822","160","Do‘stlik","Дўстлик","Дўстлик"
"1823","160","Yon-ariq","Ён-ариқ","Ён-ариқ"
"1824","160","Qora xitoy","Қора хитой","Қора хитой"
"1825","160","Qora Xitoy","Қора Хитой","Қора Хитой"
"1826","160","Qurama","Қурама","Қурама"
"1827","160","Ozodlik","Озодлик","Озодлик"
"1828","160","Susam","Сусам","Сусам"
"1829","160","Telov","Телов","Телов"
"1830","160","Telov","Телов","Телов"
"1831","160","Uvaq","Увақ","Увақ"
"1832","160","Eyvalek","Эйвалек","Эйвалек"
"1833","161","Boshqizilsoy","Бошқизилсой","Бошқизилсой"
"1834","161","Bo‘ston","Бўстон","Бўстон"
"1835","161","Zarkent","Заркент","Заркент"
"1836","161","Qoraqalpoq","Қорақалпоқ","Қорақалпоқ"
"1837","161","Quyosh","Қуёш","Қуёш"
"1838","161","Qo‘rg‘ontepa","Қўрғонтепа","Қўрғонтепа"
"1839","161","Nomdanak","Номданак","Номданак"
"1840","161","Parkent","Паркент","Паркент"
"1841","161","Parkent","Паркент","Паркент"
"1842","161","So‘qoq","Сўқоқ","Сўқоқ"
"1843","161","Xisarak","Хисарак","Хисарак"
"1844","161","Changi","Чанги","Чанги"
"1845","161","Chinorli","Чинорли","Чинорли"
"1846","162","Dungqo‘rg‘on","Дунгқўрғон","Дунгқўрғон"
"1847","162","Kelovchi","Келовчи","Келовчи"
"1848","162","Koriz","Кориз","Кориз"
"1849","162","Muratali","Муратали","Муратали"
"1850","162","Murotali","Муротали","Муротали"
"1851","162","Oq tepa","Оқ тепа","Оқ тепа"
"1852","162","Pskent","Пскент","Пскент"
"1853","162","Said","Саид","Саид"
"1854","162","Said","Саид","Саид"
"1855","215","Guliston","Гулистон","Гулистон"
"1856","215","Z.Jalilov","З.Жалилов","З.Жалилов"
"1857","215","Keles","Келес","Келес"
"1858","215","Kensoy","Кенсой","Кенсой"
"1859","215","Ko‘k saroy","Кўк сарой","Кўк сарой"
"1860","215","Ko‘k Saroy","Кўк Сарой","Кўк Сарой"
"1861","215","Ko‘k-terak","Кўк-терак","Кўк-терак"
"1862","215","Qashqarlik","Қашқарлик","Қашқарлик"
"1863","215","Qizg‘aldoq","Қизғалдоқ","Қизғалдоқ"
"1864","215","M.Fozilov","М.Фозилов","М.Фозилов"
"1865","215","Masalboy","Масалбой","Масалбой"
"1866","215","Sabzavot","Сабзавот","Сабзавот"
"1867","215","Hasanboy","Ҳасанбой","Ҳасанбой"
"1868","215","Hasanboy","Ҳасанбой","Ҳасанбой"
"1869","215","Chig‘atoy","Чиғатой","Чиғатой"
"1870","215","Choshtepa","Чоштепа","Чоштепа"
"1871","215","Chuvalachi","Чувалачи","Чувалачи"
"1872","215","Shamsiobod","Шамсиобод","Шамсиобод"
"1873","215","Yunusobod","Юнусобод","Юнусобод"
"1874","163","Angor","Ангор","Ангор"
"1875","163","Istiqbol","Истиқбол","Истиқбол"
"1876","163","Yo‘ng‘ichqala","Йўнғичқала","Йўнғичқала"
"1877","163","Kuchluk","Кучлук","Кучлук"
"1878","163","Qorasuv","Қорасув","Қорасув"
"1879","163","Qorasuv","Қорасув","Қорасув"
"1880","163","Qumovul","Қумовул","Қумовул"
"1881","163","Navoiy nomli","Навоий номли","Навоий номли"
"1882","163","Oq ota","Оқ ота","Оқ ота"
"1883","163","Paxtakor","Пахтакор","Пахтакор"
"1884","163","Paxtaobod","Пахтаобод","Пахтаобод"
"1885","163","Tuyabo‘g‘iz","Туябўғиз","Туябўғиз"
"1886","163","Uyshun","Уйшун","Уйшун"
"1887","163","O‘rtasaroy","Ўртасарой","Ўртасарой"
"1888","163","Haqiqat","Ҳақиқат","Ҳақиқат"
"1889","163","Sholikor","Шоликор","Шоликор"
"1890","163","Yangi turmush","Янги турмуш","Янги турмуш"
"1891","164","A.Temur","А.Темур","А.Темур"
"1892","164","Birlik","Бирлик","Бирлик"
"1893","164","Gulzorobod","Гулзоробод","Гулзоробод"
"1894","164","Do‘stlik","Дўстлик","Дўстлик"
"1895","164","Yollama","Ёллама","Ёллама"
"1896","164","Isloxat","Ислохат","Ислохат"
"1897","164","Kir","Кир","Кир"
"1898","164","Ko‘tarma","Кўтарма","Кўтарма"
"1899","164","Olmazor","Олмазор","Олмазор"
"1900","164","Paxta","Пахта","Пахта"
"1901","164","Turkiston","Туркистон","Туркистон"
"1902","164","O‘zbekiston","Ўзбекистон","Ўзбекистон"
"1903","164","Chinoz","Чиноз","Чиноз"
"1904","164","Chinoz","Чиноз","Чиноз"
"1905","164","Chorvador","Чорвадор","Чорвадор"
"1906","164","Eski Toshkent","Эски Тошкент","Эски Тошкент"
"1907","164","Eshonobod","Эшонобод","Эшонобод"
"1908","164","Yangi Chinoz","Янги Чиноз","Янги Чиноз"
"1909","166","Arganchi","Арганчи","Арганчи"
"1910","166","Bordonko‘l","Бордонкўл","Бордонкўл"
"1911","166","Jambul","Жамбул","Жамбул"
"1912","166","Istiqlol","Истиқлол","Истиқлол"
"1913","166","Mirobod","Миробод","Миробод"
"1914","166","Navro‘z","Наврўз","Наврўз"
"1915","166","Oqovul","Оқовул","Оқовул"
"1916","166","Sakson ota","Саксон ота","Саксон ота"
"1917","166","Surnkent","Сурнкент","Сурнкент"
"1918","166","Tinchlik","Тинчлик","Тинчлик"
"1919","166","Xitoy Tepa","Хитой Тепа","Хитой Тепа"
"1920","166","Yangibozor","Янгибозор","Янгибозор"
"1921","167","Bozsu","Бозсу","Бозсу"
"1922","167","Gulbahor","Гулбаҳор","Гулбаҳор"
"1923","167","Yo‘g‘ontepa","Йўғонтепа","Йўғонтепа"
"1924","167","Kirsadoq","Кирсадоқ","Кирсадоқ"
"1925","167","Qovunchi","Қовунчи","Қовунчи"
"1926","167","Qo‘sh yog‘och","Қўш ёғоч","Қўш ёғоч"
"1927","167","Navbahor","Навбаҳор","Навбаҳор"
"1928","167","Niyozbosh","Ниёзбош","Ниёзбош"
"1929","167","Nov","Нов","Нов"
"1930","167","Xonqo‘rg‘on","Хонқўрғон","Хонқўрғон"
"1931","167","Halqobod","Ҳалқобод","Ҳалқобод"
"1932","167","Sho‘ralisoy","Шўралисой","Шўралисой"
"1933","167","Eski Qovunchi","Эски Қовунчи","Эски Қовунчи"
"1934","168","Beshariq","Бешариқ","Бешарык"
"1935","168","Nafosat","Нафосат","Нафосат"
"1936","168","Zarqaynar","Зарқайнар","Заркайнар"
"1937","168","Kapayangi","Капаянги","Капаянги"
"1938","168","Qumqishloq","Қумқишлоқ","Кумкишлак"
"1939","168","Oqtovuq","Оқтовуқ","Актовук"
"1940","168","Rapqon","Рапқон","Рапкан"
"1941","168","Tovul","Товул","Товул"
"1942","168","Uzun","Узун","Узун"
"1943","168","Chimboy","Чимбой","Чимбай"
"1944","168","Manguobod","Мангуобод","Мангуобод"
"1945","168","Beshariq tumanining qishloq fuqarolar yig‘inlari","Бешариқ  туманининг қишлоқ фуқаролар йиғинлари","Сельские сходы граждан Бешарыкского района"
"1946","168","Andarxon","Андархон","Андархан"
"1947","168","Beshariq","Бешариқ","Бешарык"
"1948","168","Vatan","Ватан","Ватан"
"1949","168","Qorajiyda","Қоражийда","Каражийда"
"1950","168","Qashqar","Қашқар","Кашкар"
"1951","168","Beshsari","Бешсари","Бешсари"
"1952","168","Rapqon","Рапқон","Рапкан"
"1953","168","Tovul","Товул","Тавул"
"1954","168","Yakkatut","Яккатут","Яккатут"
"1955","170","Ibrat","Ибрат","Ибрат"
"1956","170","Yuqori Bachqir","Юқори Бачқир","Юкори Бачкир"
"1957","170","Quyi Bachqir","Қуйи Бачқир","Куйи Бачкир"
"1958","170","Chinobod","Чинобод","Чинабад"
"1959","170","Buvayda","Бувайда","Бувайда"
"1960","170","Zarbuloq","Зарбулоқ","Зарбулок"
"1961","170","Qum","Қум","Кум"
"1962","170","Yuqori Nayman","Юқори Найман","Юкори Найман"
"1963","170","Oqqo‘rg‘on","Оққўрғон","Аккурган"
"1964","170","Quyi Urganji","Қуйи Урганжи","Куйи Урганжи"
"1965","169","Bog‘dod","Боғдод","Багдад"
"1966","169","Amirobod","Амиробод","Амиробод"
"1967","169","Maylavoy","Майлавой","Майлавой"
"1968","169","Oltin vodiy","Олтин водий","Олтин водий"
"1969","169","Bog‘ishamol","Боғишамол","Богишамол"
"1970","169","Bordon","Бордон","Бордон"
"1971","169","Do‘rmoncha","Дўрмонча","Дурманча"
"1972","169","Irgali","Иргали","Иргали"
"1973","169","Qaroqchitol","Қароқчитол","Каракчитол"
"1974","169","Kaxat","Кахат","Кахат"
"1975","169","Qirqboldi","Қирқболди","Киркболды"
"1976","169","Konizar","Конизар","Конизар"
"1977","169","Qo‘shtegirmon","Қўштегирмон","Куштегирмон"
"1978","169","Matqulobod","Матқулобод","Маткулабад"
"1979","169","Mirzaobod","Мирзаобод","Мирзаабад"
"1980","169","Samandarak","Самандарак","Самандарак"
"1981","169","Samarqand","Самарқанд","Самарканд"
"1982","169","O‘ltarma","Ўлтарма","Ултарма"
"1983","169","Xusnobod","Хуснобод","Хуснабад"
"1984","169","Chekmirzaobod","Чекмирзаобод","Чекмирзаабад"
"1985","169","Churindi","Чуринди","Чуринди"
"1986","176","Boltako‘l","Болтакўл","Болтакул"
"1987","176","Gishtmon","Гиштмон","Гиштмон"
"1988","176","Do‘rmon","Дўрмон","Дурмон"
"1989","176","Katta Beshkapa","Катта Бешкапа","Катта бешкапа"
"1990","176","Qizil ariq","Қизил ариқ","Кизиларик"
"1991","176","Qorajiyda","Қоражийда","Каражийда"
"1992","176","Qorakaltak","Қоракалтак","Каракалтак"
"1993","176","Qumtepa","Қумтепа","Кумтепа"
"1994","176","Quyi Oqtepa","Қуйи Оқтепа","Куйи Октепа"
"1995","176","Sarmozor","Сармозор","Сармозор"
"1996","176","Xotinariq","Хотинариқ","Хотинарык"
"1997","176","Shahartepa","Шаҳартепа","Шахартепа"
"1998","176","Eshonguzar","Эшонгузар","Эшонгузар"
"1999","176","Yangiariq","Янгиариқ","Янгиарык"
"2000","178","Oltiariq","Олтиариқ","Алтыарык"
"2001","178","Chinor","Чинор","Чинор"
"2002","178","Azimobod","Азимобод","Азимабад"
"2003","178","Bo‘rbaliq","Бўрбалиқ","Бурбалик"
"2004","178","Djurek","Джурек","Джурек"
"2005","178","Zilxa","Зилха","Зилха"
"2006","178","Katput","Катпут","Катпут"
"2007","178","Oqbo‘yra","Оқбўйра","Окбуйра"
"2008","178","Povulg‘on","Повулғон","Повулган"
"2009","178","Poloson","Полосон","Паласан"
"2010","178","Chordara","Чордара","Чордара"
"2011","178","Eskiarab","Эскиараб","Эскиараб"
"2012","178","Yangiarab","Янгиараб","Янгиараб"
"2013","178","Yangiqo‘rg‘on","Янгиқўрғон","Янгикурган"
